Storm_ID,Year,Storm_Name,Basin,Date,Time_UTC,Latitude,Longitude,Max_Sustained_Wind_kt,Wind_Speed_kmh,Central_Pressure_hPa,IMD_Grade,Landfall_District,Landfall_State,Rainfall_mm,Affected_Areas,Number_of_Deaths,Numbers_of_Missing
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-11,06:00,9.36,64.8,30.1,55.8,997.3,DD (Deep Depression),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-11,12:00,9.43,64.81,32.1,59.4,996.2,DD (Deep Depression),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-11,18:00,9.5,64.82,33.6,62.3,994.9,DD (Deep Depression),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-12,00:00,9.52,64.79,35.5,65.7,994.0,CS (Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-12,06:00,9.55,64.76,37.4,69.3,992.9,CS (Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-12,12:00,9.59,64.78,39.0,72.2,991.6,CS (Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-12,18:00,9.73,64.68,40.9,75.7,990.4,CS (Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-13,00:00,9.75,64.64,42.3,78.4,989.5,CS (Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-13,06:00,9.77,64.64,43.9,81.2,988.4,CS (Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-13,12:00,9.88,64.62,45.9,85.0,987.3,CS (Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-13,18:00,9.94,64.65,47.8,88.4,986.3,CS (Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-14,00:00,10.0,64.66,49.7,92.1,985.3,SCS (Severe Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-14,06:00,10.07,64.67,51.7,95.7,984.2,SCS (Severe Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-14,12:00,10.15,64.65,53.4,98.9,983.0,SCS (Severe Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-14,18:00,10.2,64.65,55.0,101.8,981.8,SCS (Severe Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-15,00:00,10.3,64.65,56.9,105.5,980.8,SCS (Severe Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-15,06:00,10.38,64.63,57.0,105.6,979.7,SCS (Severe Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-15,12:00,10.46,64.59,52.7,97.7,982.2,SCS (Severe Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-15,18:00,10.5,64.58,45.9,85.0,984.7,CS (Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-16,00:00,10.52,64.55,38.0,70.3,987.2,CS (Cyclonic Storm),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-16,06:00,10.55,64.58,33.4,61.9,989.7,DD (Deep Depression),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-16,12:00,10.59,64.54,28.9,53.5,992.2,DD (Deep Depression),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-16,18:00,10.62,64.5,22.2,41.2,994.7,D (Depression),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-17,00:00,10.6,64.51,15.0,27.8,997.2,L (Low),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-17,06:00,10.67,64.56,15.0,27.8,999.7,L (Low),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-17,12:00,10.74,64.55,15.0,27.8,1002.2,L (Low),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-08-UNNA,2013,Unnamed-169,ARB,2013-05-17,18:00,10.78,64.55,15.0,27.8,1004.7,L (Low),Srikakulam,Andhra Pradesh,53,Coastal Srikakulam,4,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-04,00:00,11.31,68.91,22.5,41.6,1002.6,D (Depression),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-04,06:00,11.41,68.92,24.7,45.7,1001.3,D (Depression),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-04,12:00,11.45,68.9,27.1,50.3,999.8,D (Depression),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-04,18:00,11.6,68.93,29.3,54.3,998.4,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-05,00:00,11.68,68.97,31.4,58.1,997.1,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-05,06:00,11.81,68.95,33.5,62.0,995.8,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-05,12:00,11.9,68.92,35.8,66.2,994.4,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-05,18:00,12.02,68.93,38.1,70.5,993.2,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-06,00:00,12.14,68.98,40.4,74.7,992.1,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-06,06:00,12.2,69.01,42.3,78.3,990.6,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-06,12:00,12.31,69.02,44.7,82.7,989.1,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-06,18:00,12.38,69.06,46.6,86.4,987.8,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-07,00:00,12.43,69.09,48.5,89.8,986.4,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-07,06:00,12.49,69.07,50.7,93.9,984.9,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-07,12:00,12.59,69.12,52.6,97.4,983.8,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-07,18:00,12.69,69.12,55.1,102.0,982.3,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-08,00:00,12.74,69.14,57.4,106.3,981.2,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-08,06:00,12.8,69.18,59.7,110.5,979.6,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-08,12:00,12.92,69.2,61.6,114.2,978.6,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-08,18:00,12.98,69.22,64.3,119.0,977.4,VSCS (Very Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-09,00:00,13.09,69.24,66.7,123.6,976.1,VSCS (Very Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-09,06:00,13.2,69.25,68.5,126.9,974.6,VSCS (Very Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-09,12:00,13.26,69.26,70.8,131.1,973.1,VSCS (Very Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-09,18:00,13.37,69.28,71.0,131.5,972.1,VSCS (Very Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-10,00:00,13.39,69.34,62.1,115.1,974.6,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-10,06:00,13.47,69.37,57.1,105.7,977.1,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-10,12:00,13.57,69.36,49.2,91.1,979.6,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-10,18:00,13.65,69.38,39.9,73.9,982.1,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-11,00:00,13.69,69.39,33.5,62.0,984.6,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-11,06:00,13.75,69.42,24.0,44.5,987.1,D (Depression),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-11,12:00,13.81,69.45,18.4,34.1,989.6,D (Depression),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-11,18:00,13.89,69.53,15.0,27.8,992.1,L (Low),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-12,00:00,13.99,69.52,15.0,27.8,994.6,L (Low),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-12,06:00,14.09,69.53,15.0,27.8,997.1,L (Low),None,Ocean,0,None,0,0
NIO-2013-09-UNNA,2013,Unnamed-170,ARB,2013-05-12,12:00,14.18,69.58,15.0,27.8,999.6,L (Low),None,Ocean,0,None,0,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-03,00:00,11.5,95.0,22.9,42.5,1002.8,D (Depression),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-03,06:00,11.61,94.94,25.0,46.3,1001.5,D (Depression),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-03,12:00,11.72,94.93,27.9,51.6,1000.0,D (Depression),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-03,18:00,11.89,94.88,30.3,56.1,998.6,DD (Deep Depression),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-04,00:00,12.01,94.79,33.0,61.2,996.9,DD (Deep Depression),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-04,06:00,12.13,94.78,35.3,65.4,995.3,CS (Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-04,12:00,12.2,94.71,38.3,70.9,994.0,CS (Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-04,18:00,12.35,94.66,41.0,75.9,992.3,CS (Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-05,00:00,12.51,94.64,43.6,80.7,990.8,CS (Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-05,06:00,12.58,94.63,46.6,86.3,989.3,CS (Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-05,12:00,12.65,94.57,49.5,91.7,987.9,SCS (Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-05,18:00,12.76,94.55,51.7,95.8,986.5,SCS (Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-06,00:00,12.87,94.54,54.3,100.5,985.1,SCS (Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-06,06:00,12.98,94.52,57.0,105.7,983.5,SCS (Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-06,12:00,13.08,94.51,59.6,110.3,982.2,SCS (Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-06,18:00,13.17,94.49,62.0,114.9,980.7,SCS (Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-07,00:00,13.3,94.48,64.3,119.0,979.4,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-07,06:00,13.41,94.44,66.3,122.7,978.2,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-07,12:00,13.47,94.43,68.6,127.1,976.9,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-07,18:00,13.52,94.36,70.7,131.0,975.4,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-08,00:00,13.65,94.32,73.7,136.5,973.8,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-08,06:00,13.78,94.27,75.9,140.6,972.2,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-08,12:00,13.87,94.26,78.9,146.0,971.0,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-08,18:00,13.98,94.25,81.6,151.2,969.7,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-09,00:00,14.06,94.18,84.0,155.6,968.3,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-09,06:00,14.16,94.16,86.0,159.3,966.7,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-09,12:00,14.3,94.21,88.1,163.1,965.2,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-09,18:00,14.41,94.18,90.4,167.4,963.6,ESCS (Extremely Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-10,00:00,14.56,94.14,92.7,171.6,962.0,ESCS (Extremely Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-10,06:00,14.63,94.07,94.6,175.2,960.6,ESCS (Extremely Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-10,12:00,14.69,94.0,97.3,180.2,959.1,ESCS (Extremely Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-10,18:00,14.81,94.0,100.0,185.2,957.7,ESCS (Extremely Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-11,00:00,14.92,93.96,100.0,185.2,956.3,ESCS (Extremely Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-11,06:00,15.06,93.87,88.4,163.8,958.8,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-11,12:00,15.1,93.85,79.5,147.2,961.3,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-11,18:00,15.21,93.81,73.6,136.2,963.8,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-12,00:00,15.28,93.79,67.5,125.0,966.3,VSCS (Very Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-12,06:00,15.43,93.82,59.9,110.9,968.8,SCS (Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-12,12:00,15.54,93.85,53.8,99.7,971.3,SCS (Severe Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-12,18:00,15.62,93.92,44.9,83.2,973.8,CS (Cyclonic Storm),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-13,00:00,15.66,94.01,32.5,60.2,976.3,DD (Deep Depression),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-13,06:00,15.72,94.05,21.9,40.5,978.8,D (Depression),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-13,12:00,15.79,94.12,15.0,27.8,981.3,L (Low),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-13,18:00,15.91,94.21,15.0,27.8,983.8,L (Low),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-14,00:00,16.09,94.38,15.0,27.8,986.3,L (Low),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-14,06:00,16.2,94.47,15.0,27.8,988.8,L (Low),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-14,12:00,16.31,94.61,15.0,27.8,991.3,L (Low),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-01-HUDH,2014,Hudhud,BOB,2014-10-14,18:00,16.42,94.8,15.0,27.8,993.8,L (Low),Visakhapatnam,Andhra Pradesh,380,"Visakhapatnam, Srikakulam",124,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-16,00:00,11.55,63.71,21.1,39.1,1003.2,D (Depression),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-16,06:00,11.68,63.73,22.1,41.0,1002.6,D (Depression),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-16,12:00,11.71,63.76,23.4,43.3,1001.8,D (Depression),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-16,18:00,11.77,63.73,24.4,45.2,1001.1,D (Depression),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-17,00:00,11.78,63.75,25.5,47.1,1000.2,D (Depression),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-17,06:00,11.84,63.77,26.7,49.4,999.6,D (Depression),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-17,12:00,11.93,63.79,28.1,52.0,998.7,DD (Deep Depression),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-17,18:00,11.96,63.8,29.5,54.7,997.8,DD (Deep Depression),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-18,00:00,12.01,63.77,30.7,56.9,997.2,DD (Deep Depression),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-18,06:00,12.07,63.77,32.1,59.5,996.5,DD (Deep Depression),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-18,12:00,12.16,63.79,33.1,61.4,995.9,DD (Deep Depression),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-18,18:00,12.23,63.8,34.5,63.8,995.2,CS (Cyclonic Storm),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-19,00:00,12.27,63.79,35.9,66.4,994.5,CS (Cyclonic Storm),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-19,06:00,12.32,63.75,37.2,68.8,993.6,CS (Cyclonic Storm),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-19,12:00,12.38,63.75,38.4,71.2,993.0,CS (Cyclonic Storm),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-19,18:00,12.49,63.71,39.8,73.7,992.4,CS (Cyclonic Storm),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-20,00:00,12.6,63.73,41.2,76.3,991.6,CS (Cyclonic Storm),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-20,06:00,12.69,63.74,42.4,78.5,990.9,CS (Cyclonic Storm),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-20,12:00,12.75,63.79,43.7,81.0,990.3,CS (Cyclonic Storm),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-20,18:00,12.84,63.78,45.1,83.6,989.5,CS (Cyclonic Storm),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-21,00:00,12.83,63.8,46.2,85.6,988.7,CS (Cyclonic Storm),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-21,06:00,12.86,63.8,47.4,87.9,988.0,CS (Cyclonic Storm),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
NIO-2014-02-UNNA,2014,Unnamed-171,ARB,2014-09-21,12:00,12.92,63.79,48.5,89.7,987.1,SCS (Severe Cyclonic Storm),East Midnapore,West Bengal,141,Coastal East Midnapore,1,0
